user_id,employment_type,income_range,city_tier,bank_account_age_months,num_bank_accounts,monthly_income,rent_paid_on_time,utility_delay_days,upi_txn_count,avg_month_end_balance,overdraft_event,alt_credit_score
1162,self_employed,15000-30000,3,7,2,20910,1,18,14,769,0,36
1163,self_employed,15000-30000,3,3,2,15943,0,28,31,962,0,20
1164,self_employed,15000-30000,3,6,1,20199,1,11,39,475,0,40
1165,unemployed,15000-30000,3,5,1,23728,0,20,25,249,1,18
1166,contract,0-15000,3,11,2,14738,0,14,29,1581,0,29
1167,unemployed,15000-30000,3,10,2,23913,0,11,32,927,0,29
1168,unemployed,0-15000,3,3,1,10472,0,22,19,1105,1,22
1169,unemployed,15000-30000,3,8,1,23679,0,26,8,1127,0,23
1170,self_employed,0-15000,3,11,1,9761,1,16,33,763,0,36
1171,self_employed,15000-30000,3,9,2,18167,1,18,13,982,1,34
1172,unemployed,15000-30000,3,6,1,18554,1,15,31,684,0,36
1173,self_employed,15000-30000,2,15,2,22277,1,8,30,1307,0,42
1174,unemployed,0-15000,3,19,2,11812,0,15,23,1861,0,33
1175,self_employed,0-15000,3,4,1,9605,1,20,32,783,0,35
1176,unemployed,0-15000,2,7,2,13622,0,29,21,1519,0,24
1177,self_employed,0-15000,3,14,2,14767,0,11,24,435,0,26
1178,unemployed,15000-30000,2,23,2,19613,0,15,27,255,0,23
1179,contract,15000-30000,2,10,2,18589,0,10,36,559,0,26
1180,unemployed,15000-30000,3,8,1,21918,0,16,37,309,1,22
1181,unemployed,15000-30000,2,10,1,21046,0,9,9,391,0,28
1182,unemployed,0-15000,3,20,2,10590,0,9,38,1103,0,32
1183,contract,0-15000,3,5,2,12324,1,20,15,1316,1,34
1184,contract,15000-30000,3,14,1,18787,0,22,7,1061,1,20
1185,unemployed,15000-30000,2,5,2,17111,0,19,37,767,0,23
1186,self_employed,0-15000,2,8,1,13342,0,11,15,1283,1,24
1187,contract,15000-30000,3,4,2,24389,1,15,20,849,0,37
1188,self_employed,15000-30000,3,14,2,16659,0,16,22,238,0,26
1189,self_employed,15000-30000,3,4,1,22043,0,12,34,1763,1,29
1190,unemployed,15000-30000,2,8,1,16837,0,27,14,1272,0,25
1191,unemployed,0-15000,3,19,1,8117,0,25,22,1643,0,25
1192,contract,15000-30000,3,5,1,21917,0,18,23,836,0,28
1193,contract,15000-30000,3,4,2,22309,0,22,17,1236,0,25
1194,self_employed,15000-30000,2,22,1,21234,0,29,7,235,0,18
1195,unemployed,0-15000,3,10,2,13560,0,16,14,300,1,20
1196,unemployed,0-15000,3,14,1,8846,0,24,5,1309,0,24
1197,self_employed,15000-30000,3,6,1,18954,1,19,31,1739,1,37
1198,contract,15000-30000,2,7,2,21703,0,14,12,1446,0,30
1199,contract,15000-30000,3,15,1,23385,0,17,21,1561,1,24
1200,self_employed,15000-30000,3,17,1,21746,0,17,13,365,1,20
1201,self_employed,0-15000,2,18,1,14469,1,20,10,582,1,30
1202,unemployed,15000-30000,3,12,1,17333,0,26,29,1599,0,26
1203,unemployed,15000-30000,3,18,2,24608,0,18,32,1694,0,31
1204,contract,15000-30000,2,14,2,20819,1,20,37,989,0,36
1205,self_employed,0-15000,2,19,1,12208,0,28,13,1865,1,22
1206,unemployed,0-15000,3,18,1,14283,0,15,22,230,1,22
1207,unemployed,0-15000,2,14,1,10048,0,15,25,1598,0,32
1208,self_employed,0-15000,3,10,2,14233,1,11,6,210,0,38
1209,unemployed,15000-30000,2,22,2,20941,0,22,19,1525,0,26
1210,unemployed,15000-30000,3,5,2,20607,1,18,32,295,1,29
1211,self_employed,15000-30000,2,18,2,17765,1,18,22,1413,0,40
1212,self_employed,0-15000,3,15,1,9828,0,8,38,652,1,26
1213,self_employed,0-15000,3,21,1,9917,0,24,26,391,1,17
1214,unemployed,0-15000,3,10,1,14988,0,22,15,685,0,25
1215,self_employed,15000-30000,3,7,2,22594,0,27,17,1489,0,24
1216,unemployed,15000-30000,2,22,1,20977,0,13,8,1647,0,33
1217,unemployed,0-15000,3,10,2,8009,1,29,26,1351,0,36
1218,self_employed,15000-30000,2,14,2,24644,1,22,11,437,0,34
1219,self_employed,15000-30000,2,3,1,17865,1,16,28,1578,0,38
1220,contract,0-15000,2,23,1,10219,0,21,8,1335,1,23
1221,self_employed,15000-30000,3,22,1,15041,1,25,32,1669,0,39
1222,self_employed,0-15000,3,8,2,13287,1,24,19,1566,0,39
1223,unemployed,0-15000,3,20,2,9619,1,25,5,1368,1,29
1224,unemployed,15000-30000,3,10,1,16512,0,12,7,1288,1,25
1225,unemployed,0-15000,2,9,1,9342,1,27,18,1470,0,33
1226,unemployed,15000-30000,3,3,2,18568,0,27,5,934,0,20
1227,contract,15000-30000,3,23,1,22231,0,16,25,1190,0,30
1228,unemployed,0-15000,3,18,2,11490,0,18,33,1713,1,26
1229,contract,15000-30000,2,14,2,17310,1,29,9,1024,1,26
1230,self_employed,15000-30000,3,8,1,15984,1,8,14,1662,1,39
1231,self_employed,15000-30000,3,22,1,20219,0,25,32,305,0,21
1232,self_employed,0-15000,2,4,1,8235,0,13,25,380,1,20
1233,self_employed,15000-30000,2,16,1,18161,0,9,11,383,0,26
1234,self_employed,0-15000,3,6,2,9908,0,22,7,425,0,21
1235,unemployed,15000-30000,3,3,2,16567,0,28,24,976,0,23
1236,self_employed,0-15000,2,20,2,11530,0,21,23,989,0,23
1237,unemployed,0-15000,3,15,1,13256,1,12,39,1312,0,39
1238,unemployed,15000-30000,2,4,2,16162,0,13,8,887,1,25
1239,self_employed,0-15000,3,11,1,13415,0,13,9,729,1,22
1240,unemployed,0-15000,3,23,1,11391,0,29,5,1594,0,22
1241,contract,15000-30000,3,4,1,19157,1,25,8,1171,0,36
1242,contract,0-15000,3,11,1,13951,1,21,16,1135,0,35
1243,contract,15000-30000,2,3,1,16007,1,17,31,1622,0,40
1244,unemployed,15000-30000,2,13,1,17064,0,21,27,305,0,24
1245,unemployed,15000-30000,3,5,2,23524,0,20,29,1494,1,23
1246,contract,0-15000,3,22,1,8077,0,10,25,1030,0,28
1247,self_employed,15000-30000,3,6,2,15577,1,13,28,1726,0,41
1248,contract,15000-30000,2,20,2,24984,1,15,29,878,0,40
1249,contract,15000-30000,2,8,1,22060,1,19,36,1748,1,35
1250,contract,15000-30000,2,5,1,18535,1,20,36,1048,1,33
1251,unemployed,15000-30000,3,13,1,17510,1,18,9,1255,1,33
1252,unemployed,0-15000,2,17,2,14943,0,19,20,592,1,20
1253,contract,15000-30000,3,7,1,19954,1,8,37,239,0,40
1254,unemployed,15000-30000,3,22,2,15804,0,24,25,859,0,21
1255,unemployed,0-15000,3,12,1,14565,0,23,13,1441,1,22
1256,self_employed,0-15000,2,14,1,13984,0,18,10,1954,0,30
1257,contract,0-15000,3,17,2,12670,0,20,39,1180,0,26
1258,self_employed,15000-30000,3,19,2,17184,0,25,26,1305,0,22
1259,self_employed,0-15000,3,12,1,10192,0,18,9,1044,0,27
1260,unemployed,0-15000,3,8,2,9248,0,19,27,1943,0,30
1261,self_employed,15000-30000,3,20,2,19246,0,13,21,400,0,24
1262,contract,15000-30000,3,15,2,20790,0,16,16,646,1,22
1263,unemployed,0-15000,2,5,2,11687,0,23,27,1651,0,25
1264,self_employed,0-15000,2,12,2,12018,0,11,20,1261,0,29
1265,contract,15000-30000,3,16,1,19302,0,10,7,1434,0,31
1266,self_employed,0-15000,3,8,1,9970,1,23,34,643,0,33
1267,self_employed,15000-30000,3,5,2,16389,1,19,26,1550,0,41
1268,self_employed,15000-30000,3,18,1,23374,1,18,13,960,0,39
1269,unemployed,0-15000,2,9,1,13788,1,12,33,426,0,40
1270,unemployed,0-15000,2,22,2,13408,0,25,27,247,0,18
1271,contract,15000-30000,3,16,1,17446,1,26,17,1241,0,36
1272,contract,0-15000,3,11,2,8922,0,13,36,1111,0,28
1273,contract,0-15000,2,17,2,8419,0,29,27,1662,0,23
1274,contract,15000-30000,3,23,1,18789,1,25,21,1931,0,37
1275,self_employed,0-15000,2,5,2,9120,0,13,25,386,0,25
1276,self_employed,15000-30000,3,4,2,19260,1,11,6,544,1,36
1277,self_employed,0-15000,2,4,2,10336,1,19,10,423,0,34
1278,self_employed,0-15000,3,5,2,13373,1,26,22,1029,0,35
1279,self_employed,0-15000,2,20,2,10243,1,9,34,687,0,42
1280,self_employed,0-15000,3,16,1,12612,0,24,26,1076,1,19
1281,contract,15000-30000,2,22,1,21946,0,18,37,1048,1,20
1282,unemployed,15000-30000,2,20,2,19104,0,18,34,1452,1,24
1283,unemployed,15000-30000,2,12,2,21429,0,28,21,1613,1,20
1284,unemployed,0-15000,3,4,1,14371,1,23,36,1178,0,36
1285,self_employed,0-15000,3,3,2,14359,1,9,18,1812,1,42
1286,unemployed,15000-30000,2,6,1,15863,1,9,14,1216,0,41
1287,self_employed,0-15000,3,16,2,11228,0,15,38,387,0,27
1288,self_employed,15000-30000,3,3,2,22382,0,20,13,469,0,24
1289,unemployed,0-15000,3,16,2,10891,0,17,32,1830,0,28
1290,self_employed,0-15000,2,18,2,11756,0,15,15,509,1,19
1291,unemployed,15000-30000,3,16,2,23770,1,11,18,1355,0,42
1292,unemployed,15000-30000,2,22,2,24478,0,22,23,1774,1,23
1293,contract,0-15000,2,5,2,10674,0,8,19,1295,0,32
1294,unemployed,0-15000,3,5,1,14898,0,18,32,1044,0,25
1295,unemployed,15000-30000,2,11,1,18147,1,14,28,1895,0,43
1296,self_employed,0-15000,3,8,1,8793,1,24,12,1410,0,37
1297,self_employed,0-15000,3,15,2,10116,0,27,13,685,1,18
1298,unemployed,0-15000,3,23,2,13779,0,25,37,1414,0,26
1299,self_employed,15000-30000,3,4,2,20298,0,29,37,1645,0,24
1300,unemployed,15000-30000,2,10,2,22153,0,29,23,319,1,15
1301,unemployed,15000-30000,2,23,2,19111,1,19,7,419,0,35
1302,self_employed,15000-30000,3,4,2,18789,1,16,14,252,1,32
1303,self_employed,15000-30000,2,6,2,19397,0,12,5,1957,0,33
1304,self_employed,15000-30000,2,17,1,20999,0,17,33,1674,0,30
1305,self_employed,0-15000,2,6,2,8814,1,11,38,1635,0,45
1306,contract,15000-30000,2,15,1,24729,0,12,17,1866,0,30
1307,self_employed,15000-30000,2,14,1,18541,1,17,5,1460,0,42
1308,unemployed,0-15000,2,15,2,10443,0,18,38,957,1,21
1309,self_employed,15000-30000,3,16,2,18457,0,28,33,937,1,17
1310,unemployed,15000-30000,3,22,1,18380,0,17,17,919,1,21
1311,self_employed,15000-30000,3,20,1,15783,0,15,33,605,0,26
1312,unemployed,15000-30000,2,8,2,19473,1,9,28,807,0,43
1313,unemployed,15000-30000,2,13,2,23328,0,15,30,1220,0,29
1314,contract,0-15000,2,4,1,8827,0,23,21,621,0,24
1315,contract,15000-30000,3,21,2,15147,0,29,11,911,1,17
1316,self_employed,0-15000,3,21,2,12451,0,12,17,446,0,28
1317,self_employed,15000-30000,2,7,2,23343,0,10,9,271,0,29
1318,unemployed,15000-30000,3,21,1,21635,0,19,30,384,0,25
1319,unemployed,0-15000,2,4,1,13959,1,20,7,205,1,31
1320,unemployed,0-15000,3,12,1,8126,0,20,11,1429,0,26
1321,self_employed,15000-30000,3,4,2,16795,0,17,5,1767,0,32
1322,self_employed,15000-30000,3,13,2,19641,1,11,21,1834,0,42
1323,self_employed,15000-30000,3,20,1,15196,0,16,29,1105,0,26
1324,unemployed,15000-30000,3,17,1,19559,1,29,7,586,0,29
1325,contract,0-15000,2,11,1,11368,0,9,19,1991,0,34
1326,self_employed,0-15000,3,21,2,11797,1,26,33,898,1,29
1327,self_employed,15000-30000,2,11,1,23114,1,8,36,1299,0,43
1328,self_employed,15000-30000,3,5,1,21718,1,14,30,1400,1,38
1329,self_employed,0-15000,3,23,2,9792,1,24,20,1026,1,30
1330,unemployed,15000-30000,3,11,2,19053,0,10,29,548,1,23
1331,unemployed,0-15000,3,16,2,11476,1,27,32,1478,0,33
1332,self_employed,0-15000,3,21,1,11417,0,27,13,1925,0,28
1333,unemployed,0-15000,3,9,2,9645,0,28,5,507,1,15
1334,unemployed,15000-30000,3,18,2,22755,0,10,33,1568,1,28
1335,unemployed,0-15000,2,18,1,11072,0,10,26,1350,0,33
1336,unemployed,0-15000,2,3,2,9854,0,24,20,486,1,18
1337,contract,0-15000,2,6,1,12662,0,14,11,965,0,27
1338,self_employed,0-15000,2,6,1,14514,0,21,18,924,0,25
1339,self_employed,0-15000,3,9,2,10708,1,24,33,961,0,35
1340,unemployed,15000-30000,2,10,2,19694,1,25,23,1819,0,36
1341,self_employed,15000-30000,3,19,2,17524,0,20,23,1710,0,27
1342,self_employed,0-15000,2,7,2,14456,0,27,6,582,1,17
1343,unemployed,0-15000,2,9,2,12212,0,27,19,1629,0,25
1344,self_employed,15000-30000,3,22,2,21224,0,28,7,587,0,20
1345,unemployed,15000-30000,3,22,1,15970,0,25,15,724,0,20
1346,self_employed,15000-30000,3,6,1,24920,0,11,34,1780,0,34
1347,self_employed,0-15000,3,8,2,9625,0,8,22,838,0,32
1348,unemployed,15000-30000,3,9,1,18314,1,25,6,1137,1,28
1349,unemployed,15000-30000,2,20,2,15973,0,8,36,1849,1,31
1350,self_employed,15000-30000,3,7,1,16577,0,20,12,475,1,18
1351,self_employed,15000-30000,3,22,1,16070,0,27,26,699,1,19
1352,contract,15000-30000,3,5,1,16666,0,27,10,916,0,24
1353,self_employed,0-15000,2,9,2,11600,0,17,16,536,0,23
1354,unemployed,0-15000,3,16,1,14783,1,18,19,1131,0,39
1355,unemployed,15000-30000,2,9,2,21226,0,16,32,680,0,28
1356,self_employed,15000-30000,2,7,1,17146,0,16,22,1110,1,25
1357,unemployed,0-15000,2,7,1,12971,1,12,6,1496,0,43
1358,self_employed,15000-30000,3,4,1,21490,1,8,17,1281,0,41
1359,contract,15000-30000,3,23,1,20951,1,24,19,1551,1,33
1360,self_employed,15000-30000,3,8,1,20312,0,29,24,1954,1,19
1361,unemployed,0-15000,3,17,2,9990,1,9,33,308,1,33
1362,self_employed,0-15000,3,23,2,13299,0,20,33,1502,0,25
1363,self_employed,15000-30000,2,12,1,20997,0,16,7,1909,0,30
1364,self_employed,15000-30000,2,9,1,21472,0,11,23,527,0,27
1365,contract,0-15000,3,7,1,12380,0,12,7,1999,0,31
1366,unemployed,0-15000,2,3,1,12757,0,18,18,514,0,25
1367,contract,15000-30000,3,15,2,18395,0,26,8,1697,0,23
1368,contract,15000-30000,3,23,1,24241,1,28,15,1334,1,32
1369,unemployed,0-15000,3,20,2,13588,1,10,35,898,0,43
1370,unemployed,0-15000,3,15,1,12944,1,19,36,980,1,32
1371,unemployed,15000-30000,3,23,2,21395,0,26,31,1452,1,19
1372,unemployed,0-15000,3,23,1,12243,1,26,34,1720,0,37
1373,unemployed,15000-30000,3,20,1,17916,0,20,6,355,1,21
1374,self_employed,15000-30000,3,7,2,17984,1,14,13,1696,0,42
1375,unemployed,0-15000,2,15,1,9759,0,22,32,1924,0,26
1376,unemployed,15000-30000,3,6,1,17181,1,14,35,1495,1,37
1377,contract,0-15000,3,19,1,10482,0,15,38,1086,0,27
1378,unemployed,0-15000,2,5,2,8951,1,12,19,1225,1,34
1379,contract,0-15000,3,19,1,10079,1,28,29,957,0,34
1380,unemployed,0-15000,3,13,1,10717,0,21,12,921,0,27
1381,unemployed,15000-30000,3,23,2,17692,0,11,13,1734,0,34
1382,self_employed,15000-30000,2,22,2,15311,1,17,36,1112,0,38
1383,self_employed,0-15000,3,23,2,8768,0,27,21,1509,0,22
1384,contract,0-15000,3,6,1,13490,1,22,39,1070,1,32
1385,self_employed,15000-30000,2,4,1,23534,0,25,23,212,1,15
1386,contract,0-15000,2,22,1,14645,0,27,33,807,1,19
1387,unemployed,0-15000,3,18,2,13232,0,20,11,697,0,22
1388,unemployed,15000-30000,2,20,1,19485,0,15,32,1956,1,28
1389,self_employed,0-15000,3,10,1,13797,1,16,13,437,1,32
1390,contract,15000-30000,3,5,2,20342,0,23,32,1317,1,20
1391,contract,15000-30000,2,11,2,16038,0,26,10,1561,0,23
1392,self_employed,15000-30000,3,22,2,24002,0,23,33,980,1,19
1393,unemployed,15000-30000,3,8,2,21087,0,14,21,1394,1,27
1394,self_employed,0-15000,3,12,2,12873,1,21,20,805,0,35
1395,unemployed,0-15000,2,23,1,9481,1,21,27,860,1,31
1396,contract,15000-30000,3,12,2,18093,0,11,35,1847,0,31
1397,contract,15000-30000,2,15,1,22422,1,22,7,1790,0,39
1398,self_employed,15000-30000,2,19,1,24438,1,10,25,1048,0,39
1399,self_employed,15000-30000,3,11,2,15643,0,12,30,1135,0,27
1400,self_employed,15000-30000,2,19,2,23708,1,8,26,1690,0,43
1401,unemployed,15000-30000,3,11,2,19271,0,10,16,827,1,25
1402,contract,15000-30000,2,11,1,20600,0,22,17,342,0,20
1403,self_employed,15000-30000,3,3,2,18998,1,15,15,1424,1,35
1404,contract,15000-30000,2,4,2,22295,0,11,20,1403,1,27
1405,unemployed,15000-30000,3,18,2,18682,1,9,12,913,0,40
1406,contract,15000-30000,3,3,2,24380,1,17,6,1587,1,35
1407,unemployed,15000-30000,2,12,2,16519,0,11,34,678,1,22
1408,unemployed,0-15000,2,20,1,11300,1,10,34,764,1,38
1409,contract,0-15000,2,10,1,14722,0,9,16,670,1,27
1410,unemployed,15000-30000,3,23,1,15218,0,24,14,583,1,20
1411,unemployed,0-15000,2,13,2,11054,1,28,15,1915,1,31
1412,contract,15000-30000,3,4,2,21575,1,27,19,1125,0,32
1413,contract,15000-30000,3,10,2,15970,0,20,20,616,1,20
1414,self_employed,0-15000,2,10,1,10143,0,12,21,507,1,22
1415,self_employed,15000-30000,3,19,2,17503,1,28,30,848,0,31
1416,self_employed,15000-30000,3,17,2,23149,1,16,6,1917,0,40
1417,unemployed,15000-30000,2,19,2,20175,1,29,16,1590,1,31
1418,unemployed,15000-30000,2,15,1,16356,0,13,30,1224,0,28
1419,self_employed,15000-30000,2,21,2,23070,0,12,27,1267,1,27
1420,self_employed,0-15000,3,7,1,8822,0,17,22,938,0,28
1421,self_employed,15000-30000,3,14,2,22289,1,15,36,1321,0,42
1422,self_employed,0-15000,3,3,1,14150,0,14,7,1943,0,30
1423,unemployed,0-15000,3,7,1,12425,0,14,7,1488,0,31
1424,self_employed,15000-30000,3,10,1,24032,1,13,34,339,1,31
1425,unemployed,0-15000,3,15,2,10198,0,28,5,1704,1,22
1426,self_employed,0-15000,3,10,2,11452,1,27,34,1460,1,29
1427,self_employed,15000-30000,2,13,1,17106,1,10,36,1173,0,41
1428,contract,15000-30000,2,3,1,21859,1,26,32,1216,0,36
1429,unemployed,15000-30000,2,15,2,16705,0,29,25,1152,1,16
1430,unemployed,15000-30000,2,21,2,18112,0,22,17,1103,1,20
1431,unemployed,0-15000,3,5,1,12841,1,11,31,271,0,36
1432,self_employed,15000-30000,3,19,2,23358,1,19,11,1890,0,41
1433,self_employed,0-15000,2,7,2,9409,1,13,26,1413,0,43
1434,unemployed,0-15000,2,22,2,12566,0,26,14,1491,1,22
1435,unemployed,15000-30000,3,23,2,19382,1,11,19,1544,1,39
1436,self_employed,15000-30000,3,10,1,22596,1,22,19,306,0,32
1437,unemployed,0-15000,2,16,2,8804,1,16,8,1455,0,39
1438,contract,15000-30000,3,6,2,21221,1,12,36,1265,1,39
1439,self_employed,0-15000,2,13,1,9279,1,20,27,1925,0,42
1440,unemployed,15000-30000,2,22,1,21192,1,25,10,1082,0,36
1441,unemployed,15000-30000,3,17,2,15083,0,12,28,338,0,26
1442,contract,15000-30000,3,21,2,19093,0,23,24,814,0,25
1443,unemployed,15000-30000,2,9,2,20880,0,26,24,1906,0,25
1444,unemployed,15000-30000,3,21,2,23517,0,21,16,1062,1,23
1445,contract,0-15000,3,21,1,10106,0,23,37,472,1,16
1446,contract,15000-30000,3,13,1,24086,0,22,32,1704,1,23
1447,contract,0-15000,3,7,1,12831,0,29,12,615,1,15
1448,self_employed,0-15000,3,7,2,11186,0,11,5,705,0,30
1449,unemployed,0-15000,3,10,2,10573,1,14,26,932,1,34
1450,unemployed,15000-30000,3,12,2,20808,1,23,10,1948,0,39
1451,self_employed,0-15000,2,8,2,10599,0,29,25,623,1,18
1452,self_employed,0-15000,2,17,1,12033,1,28,36,1630,1,33
1453,self_employed,15000-30000,2,18,1,16428,0,29,39,1791,0,23
1454,contract,0-15000,3,19,2,9304,0,28,19,589,0,22
1455,unemployed,15000-30000,2,10,1,16633,0,15,9,541,0,27
1456,self_employed,15000-30000,3,10,2,19372,0,24,10,1145,0,26
1457,unemployed,15000-30000,3,11,2,16996,1,23,29,813,0,35
1458,self_employed,15000-30000,2,4,1,24458,1,17,33,692,1,34
1459,unemployed,0-15000,3,17,2,13475,0,17,11,391,1,19
1460,unemployed,15000-30000,3,20,2,15184,0,9,17,698,0,30
1461,unemployed,15000-30000,3,5,1,20875,0,16,22,1021,0,25
1462,self_employed,0-15000,2,19,2,9622,0,24,6,1935,0,28
1463,self_employed,15000-30000,3,6,2,23988,0,18,12,1456,1,23
1464,self_employed,15000-30000,3,6,1,16041,0,17,15,426,0,26
1465,contract,15000-30000,3,16,2,24725,1,29,37,1594,0,37
1466,unemployed,15000-30000,3,11,1,15992,1,24,31,338,0,34
1467,unemployed,15000-30000,3,11,2,23646,0,11,24,1055,0,29
1468,contract,0-15000,3,20,1,12263,1,23,16,1016,0,35
1469,unemployed,15000-30000,3,12,1,22060,0,27,35,1372,1,21
1470,contract,15000-30000,3,23,1,23156,0,22,31,1338,0,24
1471,unemployed,15000-30000,2,6,2,16646,0,28,36,1673,1,19
1472,contract,15000-30000,3,14,1,19664,1,12,14,1286,0,42
1473,unemployed,0-15000,3,10,1,10969,1,13,7,303,1,34
1474,contract,0-15000,3,4,1,11028,1,24,31,1070,1,29
1475,self_employed,0-15000,2,15,1,11629,0,8,39,867,0,32
1476,contract,0-15000,3,23,1,11067,1,26,35,472,0,31
1477,unemployed,0-15000,2,18,2,13941,0,11,19,1229,0,28
1478,self_employed,15000-30000,3,4,2,19555,1,24,20,1370,1,34
1479,contract,15000-30000,2,13,2,21081,0,16,17,383,0,24
1480,self_employed,0-15000,3,12,2,14819,0,9,39,1251,1,28
1481,self_employed,15000-30000,3,17,2,19046,0,15,15,1773,0,30
1482,self_employed,0-15000,2,19,2,10711,1,22,25,1342,1,32
1483,self_employed,0-15000,3,10,2,12853,0,14,15,492,1,21
1484,self_employed,15000-30000,3,20,1,15715,1,13,34,1594,1,37
1485,self_employed,15000-30000,3,11,2,16942,0,8,39,1467,0,31
1486,contract,15000-30000,3,10,1,23507,1,22,26,1803,0,39
1487,unemployed,15000-30000,3,16,1,23826,1,14,35,1949,1,39
1488,unemployed,0-15000,3,20,2,9762,1,24,18,1441,0,38
1489,contract,15000-30000,3,22,1,23850,0,9,28,376,0,28
1490,contract,15000-30000,3,22,1,20112,0,16,36,1522,0,29
1491,self_employed,15000-30000,2,23,1,20652,0,16,36,1899,0,32
1492,self_employed,0-15000,3,14,1,14122,1,20,19,257,0,34
1493,unemployed,0-15000,3,21,2,8481,0,13,39,1492,0,28
1494,unemployed,15000-30000,3,16,2,22536,0,13,7,507,0,28
1495,self_employed,0-15000,3,19,2,8153,0,27,20,1793,1,19
1496,unemployed,15000-30000,3,23,2,15617,0,27,9,1511,1,21
1497,self_employed,0-15000,3,5,2,9524,1,28,25,1176,1,29
1498,unemployed,0-15000,2,9,2,10120,0,10,14,1328,1,25
1499,contract,15000-30000,3,19,2,23048,1,24,23,1451,0,36
1500,contract,0-15000,2,14,2,10343,0,24,29,1470,0,26
1501,self_employed,15000-30000,2,26,3,20500,1,11,67,6776,0,61
1502,self_employed,15000-30000,3,43,1,20574,0,5,102,3213,0,45
1503,contract,30000-50000,1,47,1,38253,1,4,107,9302,0,64
1504,salaried,15000-30000,3,37,3,21413,1,6,47,5012,0,62
1505,contract,15000-30000,1,35,1,28289,1,11,74,6700,0,61
1506,self_employed,15000-30000,1,53,2,20891,1,3,119,11156,0,66
1507,salaried,30000-50000,3,26,1,38798,0,3,75,6258,0,52
1508,salaried,15000-30000,2,45,2,25010,0,4,76,11674,0,54
1509,contract,30000-50000,2,39,3,38039,0,10,30,11739,0,53
1510,salaried,30000-50000,3,47,3,30614,0,11,99,11265,0,53
1511,self_employed,30000-50000,1,55,1,41603,1,10,37,8649,0,64
1512,self_employed,15000-30000,3,53,2,25021,1,8,107,6598,1,58
1513,salaried,15000-30000,1,16,1,19635,1,3,43,8338,0,65
1514,self_employed,30000-50000,1,35,1,38320,1,9,104,11004,1,62
1515,contract,15000-30000,2,57,3,28611,1,3,86,4567,0,59
1516,salaried,15000-30000,3,55,3,26327,1,8,99,11006,1,63
1517,contract,15000-30000,2,51,3,24400,1,3,75,7598,0,63
1518,self_employed,30000-50000,3,18,3,35859,1,5,81,10993,0,68
1519,salaried,30000-50000,3,21,3,36853,1,10,93,7782,0,59
1520,contract,30000-50000,3,32,1,36549,1,4,111,5948,1,58
1521,salaried,30000-50000,3,54,3,34569,0,5,72,3034,0,47
1522,self_employed,15000-30000,3,39,1,24341,0,10,50,7118,0,49
1523,salaried,30000-50000,2,46,1,35259,1,7,39,6870,0,60
1524,contract,30000-50000,1,28,3,38953,0,4,39,8983,0,55
1525,contract,30000-50000,3,21,2,41645,1,3,36,6471,0,63
1526,salaried,30000-50000,3,21,1,33784,0,9,100,11326,0,52
1527,self_employed,15000-30000,1,18,2,20975,1,3,84,6666,0,62
1528,salaried,15000-30000,3,48,2,22014,0,10,70,7050,0,47
1529,self_employed,15000-30000,2,54,2,26356,1,3,114,5551,0,60
1530,salaried,15000-30000,2,58,3,25143,1,3,41,5856,1,60
1531,salaried,15000-30000,2,22,3,23597,0,3,70,6722,0,50
1532,salaried,30000-50000,3,32,1,30553,1,10,43,11952,1,60
1533,self_employed,30000-50000,2,52,3,38850,0,8,61,7929,0,48
1534,salaried,30000-50000,1,18,3,33229,1,6,72,10162,0,64
1535,salaried,30000-50000,2,16,1,44914,0,6,114,3955,0,46
1536,salaried,30000-50000,2,25,2,43685,1,4,108,6189,0,64
1537,contract,30000-50000,2,24,3,34917,0,3,65,9052,0,52
1538,self_employed,30000-50000,3,37,1,34463,0,9,86,5576,0,48
1539,salaried,30000-50000,1,44,1,32879,0,10,52,9464,0,52
1540,contract,30000-50000,3,54,2,35250,1,8,62,3775,0,60
1541,self_employed,30000-50000,2,44,1,31148,0,7,90,10576,0,51
1542,salaried,15000-30000,1,58,3,20277,1,4,110,3791,1,55
1543,self_employed,15000-30000,3,23,1,27540,1,11,114,4953,0,60
1544,self_employed,30000-50000,1,14,2,43045,1,11,99,7805,0,62
1545,contract,15000-30000,3,53,2,21596,0,11,46,5538,0,48
1546,contract,30000-50000,2,25,1,36752,1,4,77,4925,1,55
1547,salaried,15000-30000,2,34,3,19198,1,6,117,6326,0,63
1548,contract,30000-50000,2,20,2,38334,1,7,115,5201,0,59
1549,self_employed,15000-30000,2,56,1,25732,1,10,45,5470,1,57
1550,salaried,15000-30000,1,14,1,28791,0,4,101,10039,0,52
1551,self_employed,30000-50000,2,32,1,35959,1,3,86,4885,1,60
1552,salaried,30000-50000,2,28,2,44565,0,5,52,5348,0,50
1553,salaried,15000-30000,3,48,3,22495,0,9,84,7646,0,49
1554,contract,15000-30000,2,42,3,19806,1,9,63,11116,0,66
1555,contract,15000-30000,3,44,3,24816,1,6,53,9310,0,63
1556,contract,30000-50000,3,13,1,42350,1,11,43,9982,0,61
1557,self_employed,30000-50000,1,51,1,37501,0,7,47,5173,0,46
1558,self_employed,30000-50000,3,32,2,31288,0,10,95,7317,0,47
1559,contract,30000-50000,3,27,2,38685,1,5,57,3588,0,57
1560,salaried,30000-50000,2,47,2,44573,1,8,76,9825,0,66
